# size in energy 501
2.32580e+01, -1.14422e+01
2.32720e+01, -1.14512e+01
2.32860e+01, -1.14602e+01
2.33000e+01, -1.14692e+01
2.33140e+01, -1.14782e+01
2.33280e+01, -1.14872e+01
2.33420e+01, -1.14962e+01
2.33560e+01, -1.15052e+01
2.33700e+01, -1.15142e+01
2.33840e+01, -1.15231e+01
2.33980e+01, -1.15321e+01
2.34120e+01, -1.15411e+01
2.34260e+01, -1.15501e+01
2.34400e+01, -1.15590e+01
2.34540e+01, -1.15680e+01
2.34680e+01, -1.15769e+01
2.34820e+01, -1.15859e+01
2.34960e+01, -1.15948e+01
2.35100e+01, -1.16038e+01
2.35240e+01, -1.16127e+01
2.35380e+01, -1.16217e+01
2.35520e+01, -1.16306e+01
2.35660e+01, -1.16395e+01
2.35800e+01, -1.16484e+01
2.35940e+01, -1.16573e+01
2.36080e+01, -1.16662e+01
2.36220e+01, -1.16751e+01
2.36360e+01, -1.16840e+01
2.36500e+01, -1.16929e+01
2.36640e+01, -1.17018e+01
2.36780e+01, -1.17106e+01
2.36920e+01, -1.17195e+01
2.37060e+01, -1.17284e+01
2.37200e+01, -1.17372e+01
2.37340e+01, -1.17460e+01
2.37480e+01, -1.17549e+01
2.37620e+01, -1.17637e+01
2.37760e+01, -1.17725e+01
2.37900e+01, -1.17813e+01
2.38040e+01, -1.17901e+01
2.38180e+01, -1.17989e+01
2.38320e+01, -1.18077e+01
2.38460e+01, -1.18165e+01
2.38600e+01, -1.18252e+01
2.38740e+01, -1.18340e+01
2.38880e+01, -1.18427e+01
2.39020e+01, -1.18515e+01
2.39160e+01, -1.18602e+01
2.39300e+01, -1.18689e+01
2.39440e+01, -1.18776e+01
2.39580e+01, -1.18863e+01
2.39720e+01, -1.18950e+01
2.39860e+01, -1.19037e+01
2.40000e+01, -1.19123e+01
